PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,exp_tol,No_spending,Group,Group_size,Solo,Cabin_deck,Cabin_number,Cabin_side,Cabin_region1,Cabin_region2,Cabin_region3,Cabin_region4,Cabin_region5,Cabin_region6,Cabin_region7,Surname,Family_Size
5552_01,Mars,,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Skix Potie,False,0.0,1,5552,3,0,F,1150.0,P,0,0,0,1,0,0,0,Potie,5.0
5552_02,Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Oatch Potie,True,0.0,1,5552,3,0,F,1150.0,P,0,0,0,1,0,0,0,Potie,5.0
5552_03,Mars,False,TRAPPIST-1e,60.0,False,51.0,10.0,754.0,1412.0,137.0,Chonk Potie,False,2364.0,0,5552,3,0,F,1150.0,P,0,0,0,1,0,0,0,Potie,5.0
5555_01,,False,,43.0,,1.0,0.0,213.0,7.0,701.0,Winia Blanglison,True,922.0,0,5555,1,1,G,896.0,S,0,0,1,0,0,0,0,Blanglison,6.0
5556_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,1.0,667.0,897.0,43.0,Jona Hanner,False,1608.0,0,5556,1,1,E,361.0,S,0,1,0,0,0,0,0,Hanner,13.0
5557_01,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Jerek Mathison,True,0.0,1,5557,1,1,G,890.0,P,0,0,1,0,0,0,0,Mathison,5.0
5559_01,Earth,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,,True,0.0,1,5559,1,1,G,897.0,S,0,0,1,0,0,0,0,,
5560_01,Mars,False,TRAPPIST-1e,57.0,False,1696.0,0.0,1006.0,0.0,27.0,Tyog Birte,False,2729.0,0,5560,1,1,D,168.0,S,1,0,0,0,0,0,0,Birte,4.0
5561_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Diskeh Fueling,True,0.0,1,5561,4,0,A,51.0,P,1,0,0,0,0,0,0,Fueling,6.0
5561_02,Europa,False,TRAPPIST-1e,28.0,False,0.0,175.0,0.0,214.0,7461.0,Cellus Fueling,False,7850.0,0,5561,4,0,A,51.0,P,1,0,0,0,0,0,0,Fueling,6.0
5561_03,Europa,False,TRAPPIST-1e,42.0,False,0.0,890.0,2929.0,352.0,4898.0,Gluinol Fueling,False,9069.0,0,5561,4,0,A,51.0,P,1,0,0,0,0,0,0,Fueling,6.0
5561_04,Europa,False,TRAPPIST-1e,43.0,False,7.0,494.0,2473.0,443.0,71.0,Ankab Fueling,False,3488.0,0,5561,4,0,A,51.0,P,1,0,0,0,0,0,0,Fueling,6.0
5563_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Maham Cattyried,True,0.0,1,5563,1,1,C,176.0,P,1,0,0,0,0,0,0,Cattyried,7.0
5566_01,Europa,False,55 Cancri e,72.0,False,2445.0,3023.0,0.0,704.0,20.0,Gluinon Gloyanthy,False,6192.0,0,5566,1,1,E,349.0,P,0,1,0,0,0,0,0,Gloyanthy,6.0
5568_01,Europa,False,TRAPPIST-1e,49.0,False,0.0,3991.0,298.0,289.0,2740.0,Winons Covetive,False,7318.0,0,5568,2,0,B,188.0,P,1,0,0,0,0,0,0,Covetive,7.0
5568_02,Europa,True,55 Cancri e,29.0,True,0.0,0.0,0.0,0.0,0.0,Merabik Covetive,True,0.0,1,5568,2,0,B,188.0,P,1,0,0,0,0,0,0,Covetive,7.0
5569_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Brance Mcfarleys,False,0.0,1,5569,1,1,G,891.0,P,0,0,1,0,0,0,0,Mcfarleys,3.0
5571_01,Earth,False,55 Cancri e,26.0,False,0.0,406.0,0.0,0.0,503.0,Delley Nichoan,True,909.0,0,5571,1,1,G,900.0,S,0,0,0,1,0,0,0,Nichoan,10.0
5572_01,Mars,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Gicket Pane,True,0.0,1,5572,1,1,F,1153.0,P,0,0,0,1,0,0,0,Pane,5.0
5573_01,Earth,False,55 Cancri e,18.0,False,749.0,0.0,74.0,0.0,0.0,Mariel Gilleranks,False,823.0,0,5573,1,1,F,1154.0,P,0,0,0,1,0,0,0,Gilleranks,10.0
5574_01,Earth,False,55 Cancri e,14.0,False,714.0,237.0,0.0,587.0,1.0,Dorah Polliamposs,False,1539.0,0,5574,1,1,F,1155.0,P,0,0,0,1,0,0,0,Polliamposs,9.0
5575_01,Mars,False,TRAPPIST-1e,44.0,False,583.0,0.0,222.0,0.0,1560.0,Bares Nacke,False,2365.0,0,5575,2,0,F,1156.0,P,0,0,0,1,0,0,0,Nacke,6.0
5575_02,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Heers Nacke,True,0.0,1,5575,2,0,F,1156.0,P,0,0,0,1,0,0,0,Nacke,6.0
5578_01,Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Verney Gainebergan,True,0.0,1,5578,1,1,G,892.0,P,0,0,1,0,0,0,0,Gainebergan,16.0
5580_01,Earth,True,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,Anae Vaught,True,0.0,1,5580,1,1,G,902.0,S,0,0,0,1,0,0,0,Vaught,3.0
5581_01,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,,Alpha Frolestty,True,0.0,1,5581,1,1,B,212.0,S,1,0,0,0,0,0,0,Frolestty,5.0
5582_01,Earth,False,TRAPPIST-1e,35.0,,753.0,335.0,1.0,348.0,0.0,Patoya Hersons,False,1437.0,0,5582,1,1,G,893.0,P,0,0,1,0,0,0,0,Hersons,7.0
5583_01,Europa,False,TRAPPIST-1e,52.0,False,5.0,3514.0,31.0,601.0,13.0,Taura Inghtal,True,4164.0,0,5583,1,1,D,170.0,S,1,0,0,0,0,0,0,Inghtal,10.0
5585_01,Earth,False,PSO J318.5-22,22.0,False,688.0,5.0,80.0,0.0,0.0,Vanez Popelazquez,False,773.0,0,5585,2,0,G,894.0,P,0,0,1,0,0,0,0,Popelazquez,5.0
5585_02,Earth,False,TRAPPIST-1e,34.0,False,245.0,0.0,542.0,0.0,19.0,Velyne Popelazquez,True,806.0,0,5585,2,0,F,1158.0,P,0,0,0,1,0,0,0,Popelazquez,5.0
5586_01,Earth,False,PSO J318.5-22,37.0,False,0.0,0.0,6.0,746.0,1.0,Elanda Reyersendry,False,753.0,0,5586,1,1,G,895.0,P,0,0,1,0,0,0,0,Reyersendry,7.0
5587_01,Earth,False,55 Cancri e,22.0,False,654.0,2.0,83.0,0.0,0.0,Dianie Deckerson,False,739.0,0,5587,1,1,F,1159.0,P,0,0,0,1,0,0,0,Deckerson,7.0
5589_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,786.0,0.0,11.0,83.0,Fayen Hermanapp,True,880.0,0,5589,1,1,F,1160.0,P,0,0,0,1,0,0,0,Hermanapp,8.0
5591_01,Earth,False,55 Cancri e,14.0,False,590.0,9.0,0.0,0.0,192.0,Elene Ewiseston,False,791.0,0,5591,1,1,E,363.0,S,0,1,0,0,0,0,0,Ewiseston,12.0
5592_01,Mars,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,Wheard Quith,True,0.0,1,5592,1,1,F,1161.0,P,0,0,0,1,0,0,0,Quith,3.0
5594_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,823.0,0.0,1168.0,14.0,Verney Lewinton,False,2005.0,0,5594,1,1,F,1163.0,P,0,0,0,1,0,0,0,Lewinton,9.0
5595_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,1.0,0.0,870.0,0.0,Sonard Craftstens,False,871.0,0,5595,1,1,F,1067.0,S,0,0,0,1,0,0,0,Craftstens,5.0
5596_01,Europa,False,TRAPPIST-1e,65.0,False,0.0,722.0,302.0,103.0,2659.0,Mothab Sorbitter,False,3786.0,0,5596,1,1,D,179.0,P,1,0,0,0,0,0,0,Sorbitter,6.0
5598_01,Earth,False,,19.0,False,0.0,0.0,500.0,2.0,208.0,Lulah Thony,True,710.0,0,5598,1,1,G,903.0,S,0,0,0,1,0,0,0,Thony,10.0
5599_01,Europa,False,55 Cancri e,36.0,,380.0,686.0,0.0,295.0,1247.0,Saxino Caming,False,2608.0,0,5599,1,1,E,364.0,S,0,1,0,0,0,0,0,Caming,1.0
5601_01,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Bertle Vandan,True,0.0,1,5601,5,0,G,904.0,S,0,0,0,1,0,0,0,Vandan,12.0
5601_02,Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Fery Vandan,True,0.0,1,5601,5,0,G,904.0,S,0,0,0,1,0,0,0,Vandan,12.0
5601_03,Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Jacque Vandan,True,0.0,1,5601,5,0,,,,0,0,0,0,0,0,0,Vandan,12.0
5601_04,Earth,False,TRAPPIST-1e,21.0,False,958.0,1668.0,82.0,0.0,78.0,Vanney Vandan,True,2786.0,0,5601,5,0,F,1069.0,S,0,0,0,1,0,0,0,Vandan,12.0
5601_05,Earth,True,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Maya Vandan,True,0.0,1,5601,5,0,G,904.0,S,0,0,0,1,0,0,0,Vandan,12.0
5602_01,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Castab Sedece,True,0.0,1,5602,2,0,B,190.0,P,1,0,0,0,0,0,0,Sedece,5.0
5602_02,Europa,False,55 Cancri e,18.0,False,0.0,3268.0,0.0,436.0,342.0,Hadirk Sedece,True,4046.0,0,5602,2,0,B,190.0,P,1,0,0,0,0,0,0,Sedece,5.0
5603_01,,False,TRAPPIST-1e,34.0,False,170.0,1256.0,0.0,3926.0,7121.0,Kocha Cluitty,False,12473.0,0,5603,1,1,E,365.0,S,0,1,0,0,0,0,0,Cluitty,3.0
5606_01,Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Algor Paterpad,True,0.0,1,5606,2,0,B,213.0,S,1,0,0,0,0,0,0,Paterpad,1.0
5606_02,Europa,False,TRAPPIST-1e,31.0,False,0.0,1219.0,7.0,104.0,1082.0,Brab Dectory,True,2412.0,0,5606,2,0,B,213.0,S,1,0,0,0,0,0,0,Dectory,4.0
5608_01,Earth,False,TRAPPIST-1e,14.0,False,30.0,757.0,115.0,0.0,0.0,Son Mclainez,True,902.0,0,5608,1,1,F,1164.0,P,0,0,0,1,0,0,0,Mclainez,6.0
5609_01,Earth,False,TRAPPIST-1e,23.0,False,765.0,5.0,0.0,0.0,0.0,Breney Russon,False,770.0,0,5609,1,1,G,897.0,P,0,0,1,0,0,0,0,Russon,5.0
5610_01,Europa,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Tach Dicely,True,0.0,1,5610,2,0,B,214.0,S,1,0,0,0,0,0,0,Dicely,6.0
5610_02,Europa,False,55 Cancri e,54.0,True,0.0,7996.0,0.0,4549.0,10206.0,Atinon Dicely,False,22751.0,0,5610,2,0,B,214.0,S,1,0,0,0,0,0,0,Dicely,6.0
5611_01,Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Medion Clutchor,True,0.0,1,5611,2,0,D,171.0,S,1,0,0,0,0,0,0,Clutchor,2.0
5611_02,Europa,False,TRAPPIST-1e,46.0,False,0.0,3477.0,0.0,1.0,5543.0,Grum Clutchor,False,9021.0,0,5611,2,0,D,171.0,S,1,0,0,0,0,0,0,Clutchor,2.0
5613_01,Earth,False,TRAPPIST-1e,32.0,False,125.0,874.0,0.0,180.0,1.0,Leene Hardonald,True,1180.0,0,5613,1,1,F,1072.0,S,0,0,0,1,0,0,0,Hardonald,4.0
5614_01,Earth,True,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,Tyrony Coolerson,True,0.0,1,5614,1,1,G,906.0,S,0,0,0,1,0,0,0,Coolerson,11.0
5615_01,Earth,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Tine Wardendez,True,0.0,1,5615,1,1,G,907.0,S,0,0,0,1,0,0,0,Wardendez,10.0
5616_01,Earth,False,PSO J318.5-22,25.0,False,458.0,240.0,0.0,239.0,0.0,Yolace Fryersonis,True,937.0,0,5616,1,1,F,1073.0,S,0,0,0,1,0,0,0,Fryersonis,14.0
5618_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,785.0,0.0,0.0,19.0,Jenn Lynnerett,True,804.0,0,5618,1,1,F,1075.0,S,0,0,0,1,0,0,0,Lynnerett,10.0
5619_01,Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Gordo Freder,True,0.0,1,5619,1,1,G,908.0,S,0,0,0,1,0,0,0,Freder,2.0
5622_01,Earth,False,TRAPPIST-1e,68.0,False,0.0,0.0,970.0,0.0,0.0,Jenn Nolds,True,970.0,0,5622,1,1,F,1076.0,S,0,0,0,1,0,0,0,Nolds,11.0
5623_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Helly Gouldensen,True,0.0,1,5623,1,1,G,898.0,P,0,0,1,0,0,0,0,Gouldensen,11.0
5625_01,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Trise Cart,False,0.0,1,5625,5,0,E,352.0,P,0,1,0,0,0,0,0,Cart,6.0
5625_02,Mars,,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,Cros Nane,False,0.0,1,5625,5,0,E,352.0,P,0,1,0,0,0,0,0,Nane,2.0
5625_03,Mars,False,TRAPPIST-1e,15.0,False,890.0,9.0,0.0,1250.0,57.0,Ming Cart,False,2206.0,0,5625,5,0,E,352.0,P,0,1,0,0,0,0,0,Cart,6.0
5625_04,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Tops Cart,True,0.0,1,5625,5,0,E,352.0,P,0,1,0,0,0,0,0,Cart,6.0
5625_05,Mars,False,TRAPPIST-1e,22.0,False,804.0,0.0,378.0,0.0,0.0,,False,1182.0,0,5625,5,0,E,352.0,P,0,1,0,0,0,0,0,,
5626_01,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Fayen Vinston,True,0.0,1,5626,1,1,G,911.0,S,0,0,0,1,0,0,0,Vinston,6.0
5627_01,Earth,False,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Nelsie Stanters,False,0.0,1,5627,1,1,G,899.0,P,0,0,1,0,0,0,0,Stanters,2.0
5628_01,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Ebonya Potthews,False,0.0,1,5628,1,1,G,900.0,P,0,0,0,1,0,0,0,Potthews,7.0
5629_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,,0.0,0.0,0.0,Jaye Sterson,True,0.0,1,5629,1,1,G,901.0,P,0,0,0,1,0,0,0,Sterson,7.0
5631_01,Earth,False,TRAPPIST-1e,20.0,False,47.0,0.0,0.0,0.0,2711.0,Bel Boltond,False,2758.0,0,5631,1,1,F,1166.0,P,0,0,0,1,0,0,0,Boltond,5.0
5637_01,Earth,False,TRAPPIST-1e,43.0,False,1.0,8.0,0.0,0.0,715.0,Sonard Simson,False,724.0,0,5637,1,1,F,1168.0,P,0,0,0,1,0,0,0,Simson,10.0
5639_01,Earth,False,TRAPPIST-1e,22.0,False,19.0,9.0,0.0,0.0,594.0,Bel Ewins,True,622.0,0,5639,1,1,G,913.0,S,0,0,0,1,0,0,0,Ewins,6.0
5640_01,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Kaffias Rinicapead,True,0.0,1,5640,1,1,E,368.0,S,0,1,0,0,0,0,0,Rinicapead,4.0
5642_01,Europa,True,,35.0,False,0.0,0.0,0.0,0.0,0.0,Geonkaa Supred,True,0.0,1,5642,2,0,B,216.0,S,1,0,0,0,0,0,0,Supred,6.0
5642_02,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Isoton Supred,True,0.0,1,5642,2,0,,,,0,0,0,0,0,0,0,Supred,6.0
5643_01,Mars,False,TRAPPIST-1e,24.0,False,158.0,0.0,1594.0,1.0,0.0,Latsts Karte,True,1753.0,0,5643,3,0,F,1077.0,S,0,0,0,1,0,0,0,Karte,4.0
5643_02,Mars,False,55 Cancri e,18.0,False,2803.0,0.0,17.0,0.0,0.0,,False,2820.0,0,5643,3,0,F,1077.0,S,0,0,0,1,0,0,0,,
5643_03,Mars,False,TRAPPIST-1e,15.0,False,643.0,0.0,45.0,0.0,10.0,Eaturs Karte,False,698.0,0,5643,3,0,F,1077.0,S,0,0,0,1,0,0,0,Karte,4.0
5644_01,Mars,False,TRAPPIST-1e,28.0,False,1909.0,0.0,0.0,0.0,6.0,Gut Hake,False,1915.0,0,5644,1,1,F,1169.0,P,0,0,0,1,0,0,0,Hake,5.0
5645_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,117.0,2134.0,0.0,0.0,Olly Wagnerray,True,2251.0,0,5645,1,1,F,1078.0,S,0,0,0,1,0,0,0,Wagnerray,13.0
5646_01,Mars,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,,True,0.0,1,5646,1,1,F,1079.0,S,0,0,0,1,0,0,0,,
5647_01,Europa,True,TRAPPIST-1e,35.0,False,0.0,,0.0,0.0,,Dyonevi Matoltuble,True,0.0,1,5647,3,0,C,178.0,P,1,0,0,0,0,0,0,Matoltuble,5.0
5647_02,Europa,False,55 Cancri e,52.0,False,0.0,1425.0,31.0,0.0,1320.0,Chabih Matoltuble,True,2776.0,0,5647,3,0,C,178.0,P,1,0,0,0,0,0,0,Matoltuble,5.0
5647_03,Europa,False,TRAPPIST-1e,48.0,False,0.0,,0.0,2851.0,1478.0,Majoram Tachor,False,4329.0,0,5647,3,0,C,178.0,P,1,0,0,0,0,0,0,Tachor,3.0
5648_01,Europa,False,55 Cancri e,27.0,False,332.0,918.0,0.0,5.0,4817.0,Edaruma Braned,False,6072.0,0,5648,2,0,C,179.0,P,1,0,0,0,0,0,0,Braned,4.0
5648_02,Europa,False,55 Cancri e,50.0,False,0.0,103.0,0.0,240.0,8221.0,Unukath Braned,False,8564.0,0,5648,2,0,C,179.0,P,1,0,0,0,0,0,0,Braned,4.0
5650_01,Earth,False,TRAPPIST-1e,24.0,False,56.0,22.0,285.0,1453.0,0.0,Elsane Coopezmaney,False,1816.0,0,5650,1,1,G,902.0,P,0,0,0,1,0,0,0,Coopezmaney,6.0
5651_01,Earth,False,PSO J318.5-22,26.0,False,807.0,0.0,0.0,0.0,40.0,Kentha Franton,True,847.0,0,5651,1,1,G,915.0,S,0,0,0,1,0,0,0,Franton,9.0
5652_01,Earth,False,TRAPPIST-1e,24.0,False,215.0,0.0,0.0,0.0,350.0,Erice Franchaney,False,565.0,0,5652,1,1,F,1171.0,P,0,0,0,1,0,0,0,Franchaney,3.0
5653_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Hanne Wardendez,False,0.0,1,5653,1,1,G,903.0,P,0,0,0,1,0,0,0,Wardendez,10.0
5655_01,Earth,False,PSO J318.5-22,42.0,False,1188.0,39.0,3.0,3.0,0.0,Laude Browlerson,False,1233.0,0,5655,1,1,F,1172.0,P,0,0,0,1,0,0,0,Browlerson,15.0
5659_01,Earth,False,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,880.0,Letta Alberts,False,880.0,0,5659,1,1,F,1175.0,P,0,0,0,1,0,0,0,Alberts,7.0
5661_01,Earth,False,PSO J318.5-22,43.0,False,635.0,53.0,0.0,3.0,0.0,Elany Ellahan,True,691.0,0,5661,2,0,E,355.0,P,0,1,0,0,0,0,0,Ellahan,15.0
5661_02,Earth,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Vane Ellahan,False,0.0,1,5661,2,0,G,905.0,P,0,0,0,1,0,0,0,Ellahan,15.0
5662_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Alendy Wolferguson,True,0.0,1,5662,2,0,G,916.0,S,0,0,0,1,0,0,0,Wolferguson,12.0
5662_02,Earth,False,TRAPPIST-1e,31.0,False,13.0,0.0,0.0,679.0,0.0,Karia Wolferguson,False,692.0,0,5662,2,0,F,1080.0,S,0,0,0,1,0,0,0,Wolferguson,12.0
5663_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,1513.0,5.0,63.0,144.0,Alsuud Ressing,True,1725.0,0,5663,1,1,A,71.0,S,1,0,0,0,0,0,0,Ressing,2.0
5667_01,Earth,False,55 Cancri e,21.0,False,0.0,496.0,0.0,3867.0,30.0,Moniey Combson,False,4393.0,0,5667,1,1,G,906.0,P,0,0,0,1,0,0,0,Combson,5.0
5671_01,Earth,False,TRAPPIST-1e,13.0,False,56.0,1706.0,15.0,0.0,23.0,Berly Acobsond,False,1800.0,0,5671,1,1,G,907.0,P,0,0,0,1,0,0,0,Acobsond,8.0
5673_01,Earth,False,TRAPPIST-1e,29.0,False,286.0,545.0,,0.0,0.0,Pattin Bradlerson,True,831.0,0,5673,1,1,F,1083.0,S,0,0,0,1,0,0,0,Bradlerson,10.0
5674_01,Europa,False,TRAPPIST-1e,22.0,False,0.0,11594.0,0.0,10247.0,1.0,Alrain Unsible,False,21842.0,0,5674,1,1,B,217.0,S,1,0,0,0,0,0,0,Unsible,5.0
5677_01,Mars,False,TRAPPIST-1e,22.0,False,1035.0,0.0,264.0,0.0,0.0,Hoces Fisun,False,1299.0,0,5677,1,1,E,357.0,P,0,1,0,0,0,0,0,Fisun,2.0
5679_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Loise Casonston,True,0.0,1,5679,3,0,G,920.0,S,0,0,0,1,0,0,0,Casonston,18.0
5679_02,Earth,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Shelle Casonston,True,0.0,1,5679,3,0,G,920.0,S,0,0,0,1,0,0,0,Casonston,18.0
5679_03,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Jennya Casonston,True,0.0,1,5679,3,0,G,920.0,S,0,0,0,1,0,0,0,Casonston,18.0
5680_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,1609.0,0.0,0.0,Ryanne Blanglison,True,1609.0,0,5680,1,1,E,359.0,P,0,1,0,0,0,0,0,Blanglison,6.0
5681_01,Earth,True,TRAPPIST-1e,66.0,False,0.0,0.0,0.0,0.0,0.0,Jodip Ellson,True,0.0,1,5681,1,1,G,921.0,S,0,0,0,1,0,0,0,Ellson,9.0
5684_01,,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Zaninon Busive,True,0.0,1,5684,4,0,B,218.0,S,1,0,0,0,0,0,0,Busive,9.0
5684_02,Europa,True,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,Azhah Busive,True,0.0,1,5684,4,0,B,218.0,S,1,0,0,0,0,0,0,Busive,9.0
5684_03,Europa,False,55 Cancri e,38.0,False,0.0,1198.0,48.0,278.0,1244.0,Genubik Busive,False,2768.0,0,5684,4,0,B,218.0,S,1,0,0,0,0,0,0,Busive,9.0
5684_04,Europa,True,TRAPPIST-1e,62.0,False,0.0,0.0,0.0,0.0,0.0,Okulus Folhal,True,0.0,1,5684,4,0,B,218.0,S,1,0,0,0,0,0,0,Folhal,8.0
5685_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Ianne Bryants,False,0.0,1,5685,1,1,G,910.0,P,0,0,0,1,0,0,0,Bryants,6.0
5686_01,Mars,False,55 Cancri e,44.0,False,2267.0,0.0,107.0,0.0,0.0,Lix Cry,False,2374.0,0,5686,2,0,,,,0,0,0,0,0,0,0,Cry,4.0
5686_02,Mars,False,55 Cancri e,25.0,False,1410.0,123.0,26.0,9.0,812.0,Pil Cry,False,2380.0,0,5686,2,0,D,180.0,P,1,0,0,0,0,0,0,Cry,4.0
5687_01,Earth,False,TRAPPIST-1e,15.0,False,348.0,1627.0,0.0,0.0,0.0,Erie Mccarry,False,1975.0,0,5687,1,1,F,1179.0,P,0,0,0,1,0,0,0,Mccarry,7.0
5688_01,Earth,False,TRAPPIST-1e,20.0,False,12.0,177.0,1110.0,0.0,0.0,Isaacy Newtontoss,True,1299.0,0,5688,1,1,F,1084.0,S,0,0,0,1,0,0,0,Newtontoss,7.0
5689_01,Earth,False,TRAPPIST-1e,34.0,False,233.0,0.0,0.0,1054.0,156.0,Raceky Scotterkins,False,1443.0,0,5689,1,1,F,1180.0,P,0,0,0,1,0,0,0,Scotterkins,6.0
5692_01,Mars,False,TRAPPIST-1e,23.0,False,821.0,0.0,863.0,664.0,0.0,Mele Madan,False,2348.0,0,5692,1,1,E,360.0,P,0,1,0,0,0,0,0,Madan,4.0
5693_01,Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,2332.0,84.0,0.0,Hellia Blacks,True,2416.0,0,5693,1,1,F,1087.0,S,0,0,0,1,0,0,0,Blacks,14.0
5695_01,Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Brene Collinson,True,0.0,1,5695,1,1,G,922.0,S,0,0,0,1,0,0,0,Collinson,6.0
5696_01,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,Janney Mcgoway,True,0.0,1,5696,1,1,G,911.0,P,0,0,0,1,0,0,0,Mcgoway,9.0
5698_01,Earth,False,TRAPPIST-1e,14.0,False,0.0,0.0,325.0,247.0,305.0,Natha Mulley,False,877.0,0,5698,2,0,F,1088.0,S,0,0,0,1,0,0,0,Mulley,4.0
5698_02,Earth,False,TRAPPIST-1e,26.0,False,178.0,0.0,3.0,0.0,704.0,,True,885.0,0,5698,2,0,G,923.0,S,0,0,0,1,0,0,0,,
5700_01,Earth,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Coreen Ricks,True,0.0,1,5700,1,1,G,924.0,S,0,0,0,1,0,0,0,Ricks,9.0
5701_01,Mars,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Caper Fincy,True,0.0,1,5701,1,1,D,173.0,S,1,0,0,0,0,0,0,Fincy,5.0
5702_01,Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Katiey Estron,True,0.0,1,5702,1,1,G,912.0,P,0,0,0,1,0,0,0,Estron,6.0
5704_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,,0.0,0.0,Melara Callowery,True,0.0,1,5704,1,1,G,913.0,P,0,0,0,1,0,0,0,Callowery,7.0
5705_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Letty Chanan,True,0.0,1,5705,1,1,G,925.0,S,0,0,0,1,0,0,0,Chanan,11.0
5706_01,Earth,False,TRAPPIST-1e,16.0,False,0.0,458.0,725.0,0.0,0.0,Norahe Kerrealds,True,1183.0,0,5706,2,0,F,1090.0,S,0,0,0,1,0,0,0,Kerrealds,9.0
5706_02,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,,Tricki Marshopper,True,0.0,1,5706,2,0,G,926.0,S,0,0,0,1,0,0,0,Marshopper,5.0
